segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint1,0.0,2.809894323348999,2.809894323348999,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint1,3.0106160640716553,5.820791006088257,2.8101749420166016,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint1,6.0216100215911865,15.857414722442627,9.83580470085144,pick,constant,0.0,0.0,0.0,0.0,0.0
3,joint1,16.058157920837402,16.861101865768433,0.8029439449310303,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
4,joint1,17.061856269836426,17.86523413658142,0.8033778667449951,gripper_closing,ramp_down,-0.0781336152311258,1.3465479350793195,0.0,-0.0672539994120597,-0.017941962182521802
5,joint1,18.06588315963745,19.872496604919434,1.8066134452819824,lift,ramp_down,-0.15100000679644937,2.6167746862156,-0.1111737936735153,-0.3839724361896515,-0.2475731149315834
6,joint1,20.07358193397522,22.88396954536438,2.81038761138916,place,constant,0.006210276120200705,-0.5086349227211101,-0.3839724361896515,-0.3665191531181335,-0.3752457946538925
7,joint1,23.084717512130737,24.891262531280518,1.8065450191497803,gripper_opening,constant,0.0,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335
8,joint1,25.091941118240356,26.898268938064575,1.8063278198242188,retract,constant,0.0,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335
9,joint1,27.099015474319458,31.91637659072876,4.817361116409302,return_home,ramp_up,0.07608297245345902,-2.4282928009666405,-0.3665191531181335,0.0,-0.18325957655906674
